catchment,year,month,core_number,substrate_type,inorganic_g,organic_g,inorganic_gperm2,organic_gperm2,totalsediment_gperm2
34L,1998,november,3,coarse,0.1483000000000001,0.10060000000000002,5.932000000000004,4.024000000000001,9.956000000000005
34L,1998,november,3,very fine,16.780800000000006,2.8119999999999976,671.2320000000002,112.4799999999999,783.7120000000001
34L,1998,november,4,fine,11.8317,0.34660000000000046,473.268,13.86400000000002,487.132
34L,1998,november,4,coarse,0.11519999999999996,0.04940000000000011,4.607999999999998,1.9760000000000044,6.584000000000002
34L,1998,november,4,very fine,174.78480000000002,4.772800000000018,6991.392000000001,190.91200000000072,7182.304000000002
34L,1998,november,5,fine,10.9308,0.5195999999999987,437.23199999999997,20.78399999999995,458.0159999999999
34L,1998,november,5,coarse,0.1854,0.0716000000000001,7.416,2.8640000000000043,10.280000000000005
34L,1998,november,5,very fine,8.740000000000016,1.018399999999989,349.60000000000065,40.73599999999957,390.33600000000024
34L,1998,november,6,fine,9.6184,0.4123999999999998,384.73599999999993,16.495999999999995,401.2319999999999
34L,1998,november,6,coarse,1.2655,0.1360999999999999,50.62,5.4439999999999955,56.06399999999999
34L,1998,november,6,very fine,151.2096,3.967199999999991,6048.383999999999,158.68799999999965,6207.071999999998
34L,1998,november,7,fine,32.0069,0.5589000000000013,1280.276,22.35600000000005,1302.632
34L,1998,november,7,coarse,3.929,0.2971000000000008,157.16,11.884000000000032,169.04400000000004
34L,1998,november,7,very fine,7.904000000000007,1.8392,316.16000000000025,73.568,389.72800000000024
34L,1998,november,8,fine,9.5243,0.27500000000000036,380.972,11.000000000000014,391.972
34L,1998,november,8,coarse,0.3449,0.0374000000000001,13.796,1.496000000000004,15.292000000000003
34L,1998,november,8,very fine,79.72399999999999,3.830399999999983,3188.9599999999996,153.21599999999933,3342.175999999999
34L,1998,november,9,fine,1.199,0.41579999999999995,47.96,16.631999999999998,64.592
34L,1998,november,9,coarse,0.03859999999999996,0.09369999999999988,1.5439999999999983,3.747999999999996,5.2919999999999945
34L,1998,november,9,very fine,5.12240000000001,1.5200000000000014,204.89600000000038,60.800000000000054,265.6960000000004
34L,1998,november,10,fine,1.9076999999999995,0.6366,76.30799999999998,25.464,101.77199999999998
34L,1998,november,10,coarse,0.03770000000000006,0.10699999999999998,1.5080000000000022,4.279999999999999,5.788000000000002
34L,1998,november,10,very fine,89.1632,5.836800000000025,3566.528,233.472000000001,3800.000000000001
34L,1999,may,1,fine,16.3672,1.0137999999999998,654.688,40.55199999999999,695.24
34L,1999,may,1,coarse,0.05820000000000002,0.10009999999999986,2.3280000000000007,NA,NA
34L,1999,may,1,very fine,36.49520000000003,6.07999999999997,1459.8080000000011,243.1999999999988,1703.0079999999998
34L,1999,may,2,fine,3.1749,0.5352000000000006,126.996,21.408000000000023,148.40400000000002
34L,1999,may,2,coarse,0.0161,0.0895999999999999,0.6439999999999999,3.583999999999996,4.227999999999996
34L,1999,may,2,very fine,25.277599999999985,3.283200000000008,1011.1039999999994,131.32800000000032,1142.4319999999998
34L,1999,may,3,fine,7.3797,0.42459999999999987,295.188,16.983999999999995,312.17199999999997
34L,1999,may,3,coarse,0.04420000000000001,0.02139999999999986,1.7680000000000002,0.8559999999999945,2.623999999999995
34L,1999,may,3,very fine,73.58319999999996,11.552000000000008,2943.327999999998,462.08000000000027,3405.4079999999985
34L,1999,may,4,fine,6.480599999999999,0.2605000000000004,259.22399999999993,10.420000000000016,269.64399999999995
34L,1999,may,4,coarse,0.07000000000000006,0.02410000000000001,2.8000000000000025,0.9640000000000005,3.764000000000003
34L,1999,may,4,very fine,30.32399999999997,3.116000000000028,1212.9599999999987,124.64000000000112,1337.6
34L,1999,may,5,fine,10.5475,0.7134999999999998,421.9,28.539999999999992,450.43999999999994
34L,1999,may,5,coarse,0.05569999999999986,0.10129999999999996,2.2279999999999944,4.051999999999998,6.279999999999992
34L,1999,may,5,very fine,20.033599999999986,2.8879999999999875,801.3439999999994,115.5199999999995,916.8639999999989
34L,1999,may,6,fine,7.2659,0.5469000000000008,290.63599999999997,21.876000000000033,312.512
34L,1999,may,6,coarse,NA,NA,NA,NA,NA
34L,1999,may,6,very fine,32.02639999999998,3.693600000000032,1281.0559999999991,147.74400000000128,1428.8000000000004
34L,1999,may,7,fine,3.1709000000000005,0.33589999999999964,126.83600000000001,13.435999999999986,140.272
34L,1999,may,7,coarse,0.02310000000000012,0.04299999999999992,0.9240000000000048,1.7199999999999973,2.644000000000002
34L,1999,may,7,very fine,17.753600000000002,2.355999999999977,710.144,94.23999999999907,804.3839999999991
34L,1999,may,8,fine,1.6182999999999998,0.3492000000000002,64.73199999999999,13.968000000000009,78.69999999999999
34L,1999,may,8,coarse,0.00669999999999992,0.03400000000000003,0.2679999999999968,1.3600000000000012,1.627999999999998
34L,1999,may,8,very fine,14.3944,1.7784000000000084,575.776,71.13600000000034,646.9120000000003
34L,1999,may,9,fine,7.7016,0.3851000000000005,308.06399999999996,15.404000000000018,323.46799999999996
34L,1999,may,9,coarse,0.08330000000000015,0.02939999999999987,3.332000000000006,1.1759999999999948,4.508000000000001
34L,1999,may,9,very fine,18.179199999999987,2.857599999999991,727.1679999999994,114.30399999999965,841.4719999999991
34L,1999,may,10,fine,3.0461,0.3395999999999999,121.844,13.583999999999996,135.428
34L,1999,may,10,coarse,0.01750000000000007,0.05230000000000001,0.7000000000000028,2.0920000000000005,2.7920000000000034
34L,1999,may,10,very fine,12.418400000000016,1.8543999999999985,496.7360000000006,74.17599999999993,570.9120000000005
34L,1999,october,1,fine,5.7885,0.18950000000000067,231.54,7.580000000000028,239.12000000000003
34L,1999,october,1,coarse,0.0625,0.02119999999999988,2.5,NA,NA
34L,1999,october,1,very fine,137.18,3.4199999999999875,5487.2,136.7999999999995,5623.999999999999
34L,1999,october,2,fine,4.7014,0.4774000000000002,188.05599999999998,19.09600000000001,207.152
34L,1999,october,2,coarse,0.04369999999999985,0.0686,1.747999999999994,2.744,4.491999999999994
34L,1999,october,2,very fine,40.4016,4.2864,1616.064,171.45600000000002,1787.52
34L,1999,october,3,fine,NA,NA,NA,NA,NA
34L,1999,october,3,coarse,0.20489999999999983,0.06340000000000012,8.195999999999993,2.536000000000005,10.731999999999998
34L,1999,october,3,very fine,20.064000000000014,3.1767999999999894,802.5600000000005,127.07199999999958,929.6320000000001
34L,1999,october,4,fine,15.0511,0.718399999999999,602.044,28.73599999999996,630.78
34L,1999,october,4,coarse,0.5968,0.1262000000000003,23.872,5.0480000000000125,28.920000000000012
34L,1999,october,4,very fine,74.1456,7.2960000000000065,2965.824,291.84000000000026,3257.664
34L,1999,october,5,fine,14.5447,2.4741,581.788,98.964,680.752
34L,1999,october,5,coarse,0.22540000000000004,0.09040000000000004,9.016000000000002,3.6160000000000014,12.632000000000003
34L,1999,october,5,very fine,30.977599999999995,2.7967999999999975,1239.1039999999998,111.8719999999999,1350.9759999999997
34L,1999,october,6,fine,5.9452,0.34940000000000015,237.808,13.976000000000006,251.784
34L,1999,october,6,coarse,0.04859999999999997,0.04649999999999998,1.9439999999999986,1.8599999999999992,3.8039999999999976
34L,1999,october,6,very fine,34.245599999999975,3.8000000000000185,1369.823999999999,152.00000000000074,1521.8239999999996
34L,1999,october,7,fine,2.7899000000000003,0.766,111.596,30.64,142.236
34L,1999,october,7,coarse,0.02479999999999993,0.10539999999999994,0.9919999999999971,4.2159999999999975,5.207999999999995
34L,1999,october,7,very fine,78.58400000000002,6.429600000000008,3143.3600000000006,257.1840000000003,3400.544000000001
34L,1999,october,8,fine,6.513800000000001,0.32089999999999996,260.552,12.836,273.38800000000003
34L,1999,october,8,coarse,0.11040000000000004,0.02699999999999991,4.416000000000001,1.0799999999999963,5.495999999999998
34L,1999,october,8,very fine,64.52400000000002,3.4503999999999877,2580.9600000000005,138.0159999999995,2718.976
34L,1999,october,9,fine,4.4468000000000005,0.2551999999999994,177.872,10.207999999999975,188.07999999999998
34L,1999,october,9,coarse,0.10729999999999996,0.02330000000000009,4.291999999999998,0.932000000000004,5.224000000000002
34L,1999,october,9,very fine,18.696,1.9304000000000272,747.84,77.21600000000109,825.0560000000012
34L,1999,october,10,fine,9.3079,0.6858000000000004,372.316,27.432000000000016,399.748
34L,1999,october,10,coarse,0.07760000000000011,0.07559999999999989,3.1040000000000045,3.0239999999999956,6.128
34L,1999,october,10,very fine,26.721599999999995,4.18000000000001,1068.8639999999998,167.2000000000004,1236.0640000000003
34L,2000,may,1,fine,4.6743999999999994,0.7326000000000007,186.97599999999997,29.304000000000023,216.28
34L,2000,may,1,coarse,0.02700000000000013,0.03159999999999985,1.0800000000000052,NA,NA
34L,2000,may,1,very fine,6.414400000000002,0.9271999999999992,256.5760000000001,37.087999999999965,293.66400000000004
34L,2000,may,2,fine,11.1797,0.28419999999999845,447.188,11.367999999999938,458.5559999999999
34L,2000,may,2,coarse,0.1592,0.02790000000000003,6.368,1.1160000000000014,7.484000000000002
34L,2000,may,2,very fine,61.0128,2.036799999999978,2440.5119999999997,81.47199999999911,2521.983999999999
34L,2000,may,3,fine,7.4718,0.33030000000000115,298.87199999999996,13.212000000000046,312.084
34L,2000,may,3,coarse,0.07289999999999996,0.03370000000000006,2.9159999999999986,1.3480000000000023,4.264000000000001
34L,2000,may,3,very fine,57.18240000000005,2.0671999999999784,2287.296000000002,82.68799999999914,2369.9840000000013
34L,2000,may,4,fine,3.4049999999999994,0.3429000000000002,136.19999999999996,13.716000000000008,149.91599999999997
34L,2000,may,4,coarse,0.03590000000000004,0.04049999999999998,1.4360000000000017,1.6199999999999992,3.056000000000001
34L,2000,may,4,very fine,120.77920000000005,3.9672000000000054,4831.1680000000015,158.68800000000022,4989.856000000002
34L,2000,may,5,fine,6.2463,0.2973000000000008,249.85199999999998,11.892000000000031,261.744
34L,2000,may,5,coarse,0.05520000000000013,0.03289999999999992,2.208000000000005,1.3159999999999972,3.5240000000000022
34L,2000,may,5,very fine,64.35679999999999,2.872799999999998,2574.2719999999995,114.91199999999992,2689.1839999999993
34L,2000,may,6,fine,7.5382,0.37049999999999983,301.52799999999996,14.819999999999991,316.34799999999996
34L,2000,may,6,coarse,0.07030000000000002,0.07739999999999991,2.8120000000000003,3.0959999999999965,5.907999999999997
34L,2000,may,6,very fine,111.1576,2.735999999999976,4446.304,109.43999999999905,4555.743999999999
34L,2000,may,7,fine,0.8869000000000004,0.21039999999999992,35.47600000000001,8.415999999999997,43.89200000000001
34L,2000,may,7,coarse,0.01330000000000009,0.02519999999999988,0.5320000000000036,1.0079999999999956,1.5399999999999991
34L,2000,may,7,very fine,15.762399999999984,3.5264000000000166,630.4959999999993,141.0560000000007,771.552
34L,2000,may,8,fine,0.9217999999999997,0.234,36.871999999999986,9.36,46.231999999999985
34L,2000,may,8,coarse,0.01340000000000007,0.03410000000000001,0.5360000000000028,1.3640000000000008,1.9000000000000035
34L,2000,may,8,very fine,22.876000000000012,1.9303999999999917,915.0400000000004,77.21599999999967,992.2560000000001
34L,2000,may,9,fine,4.437200000000001,0.3728999999999996,177.48800000000003,14.915999999999984,192.40400000000002
34L,2000,may,9,coarse,0.06230000000000002,0.00900000000000011,2.492000000000001,0.36000000000000476,2.8520000000000056
34L,2000,may,9,very fine,54.689599999999984,2.3560000000000443,2187.5839999999994,94.24000000000177,2281.824000000001
34L,2000,may,10,fine,2.1673,0.5087000000000002,86.692,20.34800000000001,107.04
34L,2000,may,10,coarse,0.07939999999999992,0.06180000000000007,3.1759999999999966,2.472000000000003,5.648
34L,2000,may,10,very fine,47.62160000000002,3.7999999999999834,1904.8640000000007,151.99999999999932,2056.864
34L,2000,october,1,fine,10.4223,0.9058000000000012,416.892,36.23200000000004,453.124
34L,2000,october,1,coarse,0.0221,0.0192000000000001,0.884,NA,NA
34L,2000,october,1,very fine,37.93920000000001,7.812799999999981,1517.5680000000002,312.51199999999926,1830.0799999999995
34L,2000,october,2,fine,14.9066,0.6829999999999998,596.2639999999999,27.319999999999993,623.5839999999998
34L,2000,october,2,coarse,0.04320000000000012,0.00170000000000003,1.7280000000000046,0.06800000000000139,1.796000000000006
34L,2000,october,2,very fine,161.94080000000002,7.751999999999952,6477.6320000000005,310.0799999999981,6787.711999999999
34L,2000,october,3,fine,9.1264,0.3591999999999995,365.056,14.36799999999998,379.424
34L,2000,october,3,coarse,0.02000000000000001,0.01819999999999999,0.8000000000000004,0.7279999999999996,1.528
34L,2000,october,3,very fine,12.236000000000002,2.5535999999999888,489.44000000000005,102.14399999999956,591.5839999999996
34L,2000,october,4,fine,22.9526,0.6877999999999993,918.1039999999999,27.511999999999972,945.6159999999999
34L,2000,october,4,coarse,0.08529999999999993,0.04620000000000001,3.4119999999999973,1.8480000000000008,5.259999999999998
34L,2000,october,4,very fine,161.10479999999998,5.183199999999999,6444.191999999999,207.32799999999995,6651.519999999999
34L,2000,october,5,fine,12.4784,0.5564,499.136,22.256,521.392
34L,2000,october,5,coarse,0.13400000000000012,0.03469999999999995,5.360000000000005,1.387999999999998,6.748000000000003
34L,2000,october,5,very fine,13.345600000000015,2.994399999999974,533.8240000000005,119.77599999999896,653.5999999999995
34L,2000,october,6,fine,14.8733,0.642000000000003,594.932,25.68000000000012,620.6120000000001
34L,2000,october,6,coarse,0.05849999999999999,0.09040000000000004,2.3399999999999994,3.6160000000000014,5.956000000000001
34L,2000,october,6,very fine,238.12320000000005,6.0800000000000125,9524.928000000002,243.2000000000005,9768.128000000002
34L,2000,october,7,fine,5.663600000000001,0.7735999999999983,226.544,30.94399999999993,257.48799999999994
34L,2000,october,7,coarse,0.03279999999999994,0.04550000000000009,1.3119999999999976,1.820000000000004,3.1320000000000014
34L,2000,october,7,very fine,22.81520000000002,6.505599999999994,912.6080000000007,260.22399999999976,1172.8320000000006
34L,2000,october,8,fine,3.939,0.21770000000000111,157.56,8.708000000000045,166.26800000000006
34L,2000,october,8,coarse,0.24439999999999995,0.01570000000000004,9.775999999999998,0.6280000000000019,10.404
34L,2000,october,8,very fine,21.53839999999999,1.763200000000012,861.5359999999995,70.52800000000047,932.064
34L,2000,october,9,fine,8.324499999999999,0.31240000000000023,332.9799999999999,12.496000000000008,345.4759999999999
34L,2000,october,9,coarse,0.0572999999999999,0.02669999999999994,2.291999999999996,1.0679999999999978,3.3599999999999937
34L,2000,october,9,very fine,10.974400000000006,2.264799999999987,438.9760000000002,90.59199999999947,529.5679999999998
34L,2000,october,10,fine,4.5564,0.8936000000000002,182.256,35.74400000000001,218
34L,2000,october,10,coarse,0.03610000000000002,0.08079999999999998,1.4440000000000008,3.2319999999999993,4.676
34L,2000,october,10,very fine,127.6952,8.055999999999997,5107.808,322.2399999999999,5430.048
34L,2001,may,1,fine,9.3064,0.35559999999999903,372.256,14.22399999999996,386.4799999999999
34L,2001,may,1,coarse,0.13349999999999995,0.03150000000000008,5.339999999999998,NA,NA
34L,2001,may,1,very fine,9.393600000000012,2.8727999999999874,375.7440000000004,114.91199999999948,490.6559999999999
34L,2001,may,2,fine,9.9957,1.4433000000000007,399.828,57.732000000000035,457.56
34L,2001,may,2,coarse,0.05500000000000016,0.06719999999999993,2.2000000000000064,2.687999999999997,4.8880000000000035
34L,2001,may,2,very fine,9.575999999999992,3.2223999999999826,383.0399999999996,128.8959999999993,511.9359999999989
34L,2001,may,3,fine,22.3401,0.29529999999999745,893.6039999999999,11.811999999999898,905.4159999999998
34L,2001,may,3,coarse,0.04750000000000009,0.00380000000000002,1.9000000000000035,0.15200000000000102,2.0520000000000045
34L,2001,may,3,very fine,3.4047999999999963,1.2464000000000317,136.19199999999984,49.85600000000126,186.04800000000108
34L,2001,may,4,fine,8.525500000000001,0.16169999999999973,341.02000000000004,6.467999999999989,347.48800000000006
34L,2001,may,4,coarse,0.2579,0.00659999999999993,10.316,0.26399999999999757,10.579999999999998
34L,2001,may,4,very fine,34.57999999999997,0.8816000000000059,1383.1999999999987,35.26400000000024,1418.463999999999
34L,2001,may,5,fine,33.7211,1.138300000000001,1348.8439999999998,45.53200000000004,1394.3759999999997
34L,2001,may,5,coarse,0.1955,0.02049999999999996,7.82,0.8199999999999985,8.639999999999999
34L,2001,may,5,very fine,19.136799999999987,4.331999999999994,765.4719999999994,173.27999999999977,938.7519999999992
34L,2001,may,6,fine,24.1755,0.601700000000001,967.02,24.06800000000004,991.088
34L,2001,may,6,coarse,0.04750000000000009,0.01800000000000001,1.9000000000000035,0.7200000000000006,2.620000000000004
34L,2001,may,6,very fine,18.78719999999999,3.2224000000000146,751.4879999999996,128.89600000000058,880.3840000000002
34L,2001,may,7,fine,25.4696,1.0070999999999977,1018.784,40.28399999999991,1059.068
34L,2001,may,7,coarse,0.06600000000000004,0.04830000000000001,2.6400000000000015,1.9320000000000004,4.572000000000002
34L,2001,may,7,very fine,17.1456,2.0216000000000136,685.8240000000001,80.86400000000054,766.6880000000006
34L,2001,may,8,fine,18.974400000000003,0.6248000000000005,758.9760000000001,24.99200000000002,783.9680000000001
34L,2001,may,8,coarse,0.07669999999999999,0.02170000000000005,3.0679999999999996,0.8680000000000021,3.9360000000000017
34L,2001,may,8,very fine,14.014400000000007,2.4320000000000026,560.5760000000002,97.28000000000009,657.8560000000003
34L,2001,may,9,fine,13.6843,0.3039000000000005,547.372,12.15600000000002,559.528
34L,2001,may,9,coarse,0.07910000000000017,0.0149999999999999,3.164000000000007,0.5999999999999961,3.764000000000003
34L,2001,may,9,very fine,11.901600000000006,1.504800000000003,476.0640000000002,60.19200000000012,536.2560000000003
34L,2001,may,10,fine,14.9422,0.4209999999999994,597.688,16.839999999999975,614.528
34L,2001,may,10,coarse,0.07790000000000008,0.01879999999999992,3.116000000000003,0.7519999999999971,3.8680000000000003
34L,2001,may,10,very fine,6.277599999999984,0.9271999999999992,251.10399999999933,37.087999999999965,288.1919999999993
34L,2001,october,1,fine,3.2698,0.1670000000000007,130.792,6.680000000000028,137.47200000000004
34L,2001,october,1,coarse,0.06210000000000004,0.06919999999999991,2.4840000000000013,NA,NA
34L,2001,october,1,very fine,31.007999999999996,1.5959999999999894,1240.3199999999997,63.83999999999958,1304.1599999999994
34L,2001,october,2,fine,4.0147,0.1463000000000001,160.588,5.852000000000004,166.44
34L,2001,october,2,coarse,0.11509999999999998,0.01150000000000006,4.603999999999999,0.46000000000000263,5.064000000000002
34L,2001,october,2,very fine,5.396000000000013,0.8360000000000091,215.84000000000052,33.44000000000037,249.28000000000088
34L,2001,october,3,fine,9.36,0.43319999999999936,374.4,17.327999999999975,391.72799999999995
34L,2001,october,3,coarse,1.1623000000000001,0.08000000000000007,46.492000000000004,3.200000000000003,49.69200000000001
34L,2001,october,3,very fine,25.612000000000016,3.815199999999983,1024.4800000000005,152.60799999999932,1177.0879999999997
34L,2001,october,4,fine,7.4473,0.33559999999999945,297.892,13.423999999999978,311.316
34L,2001,october,4,coarse,0.39639999999999986,0.03990000000000004,15.855999999999995,1.596000000000002,17.451999999999998
34L,2001,october,4,very fine,25.004000000000012,NA,1000.1600000000004,NA,NA
34L,2001,october,5,fine,2.2267,0.6217999999999995,89.068,24.87199999999998,113.93999999999997
34L,2001,october,5,coarse,0.09830000000000004,0.14660000000000006,3.9320000000000013,5.8640000000000025,9.796000000000003
34L,2001,october,5,very fine,19.13680000000002,9.59119999999999,765.4720000000007,383.6479999999996,1149.1200000000003
34L,2001,october,6,fine,5.1298,0.6547999999999998,205.192,26.191999999999993,231.38400000000001
34L,2001,october,6,coarse,0.1713,0.1594,6.852,6.3759999999999994,13.228
34L,2001,october,6,very fine,14.379200000000004,2.2343999999999884,575.1680000000001,89.37599999999954,664.5439999999996
34L,2001,october,7,fine,13.5389,0.23859999999999992,541.5559999999999,9.543999999999997,551.0999999999999
34L,2001,october,7,coarse,6.918100000000001,0.10139999999999992,276.724,4.055999999999997,280.78
34L,2001,october,7,very fine,10.047200000000007,1.0640000000000178,401.88800000000026,42.56000000000071,444.448000000001
34L,2001,october,8,fine,13.778,0.20330000000000048,551.12,8.13200000000002,559.2520000000001
34L,2001,october,8,coarse,0.8334,0.04859999999999997,33.336,1.9439999999999993,35.28
34L,2001,october,8,very fine,14.53120000000002,1.2767999999999944,581.2480000000007,51.071999999999775,632.3200000000005
34L,2001,october,9,fine,1.9678,0.1342000000000001,78.71199999999999,5.368000000000004,84.08
34L,2001,october,9,coarse,0.0837000000000001,0.0178999999999998,3.3480000000000034,0.7159999999999922,4.063999999999996
34L,2001,october,9,very fine,4.088800000000022,0.8207999999999771,163.55200000000087,32.831999999999084,196.38399999999996
34L,2001,october,10,fine,3.2205999999999997,0.25430000000000064,128.82399999999998,10.172000000000024,138.996
34L,2001,october,10,coarse,0.15479999999999983,0.06750000000000012,6.191999999999993,2.7000000000000046,8.891999999999998
34L,2001,october,10,very fine,9.636799999999985,1.3528000000000198,385.47199999999935,54.11200000000079,439.5840000000002
34M,1995,june,1,fine,0.8277999999999999,0.1863999999999999,33.111999999999995,7.455999999999996,40.56799999999999
34M,1995,june,1,coarse,0.00849999999999995,0.02130000000000009,0.33999999999999797,0.8520000000000039,1.192000000000002
34M,1995,june,1,very fine,11.9624,3.298400000000008,478.496,131.93600000000032,610.4320000000002
34M,1995,june,2,fine,0.44699999999999984,0.1392000000000002,17.879999999999992,5.5680000000000085,23.448
34M,1995,june,2,coarse,0.03170000000000006,0.00350000000000005,1.2680000000000025,0.14000000000000234,1.4080000000000048
34M,1995,june,2,very fine,7.128799999999991,1.6719999999999846,285.15199999999965,66.87999999999938,352.031999999999
34M,1995,june,3,fine,2.6641000000000004,0.2665999999999995,106.56400000000001,10.66399999999998,117.22799999999998
34M,1995,june,3,coarse,0.05459999999999998,0.01730000000000009,2.1839999999999993,0.6920000000000037,2.876000000000003
34M,1995,june,3,very fine,5.487199999999969,2.2040000000000273,219.48799999999878,88.16000000000109,307.64799999999985
34M,1995,june,4,fine,1.0444,0.2458,41.775999999999996,9.832,51.608
34M,1995,june,4,coarse,0.00980000000000003,0.02089999999999991,0.3920000000000011,0.8359999999999967,1.227999999999998
34M,1995,june,4,very fine,7.645600000000002,2.279999999999985,305.82400000000007,91.1999999999994,397.0239999999995
34M,1995,june,5,fine,1.5154,0.1716000000000002,60.616,6.864000000000008,67.48
34M,1995,june,5,coarse,0.00359999999999982,0.00950000000000006,0.1439999999999928,0.38000000000000256,0.5239999999999954
34M,1995,june,5,very fine,7.08320000000003,1.5807999999999949,283.32800000000117,63.231999999999786,346.56000000000097
34M,1995,june,6,fine,0.8947,0.2444999999999999,35.788,9.779999999999998,45.568
34M,1995,june,6,coarse,0.01879999999999992,0.01910000000000011,0.7519999999999968,0.7640000000000047,1.5160000000000013
34M,1995,june,6,very fine,5.441600000000008,1.5807999999999949,217.66400000000033,63.231999999999786,280.89600000000013
34M,1995,june,7,fine,1.3987,0.16100000000000003,55.948,6.440000000000001,62.388000000000005
34M,1995,june,7,coarse,0.0121,0.00859999999999994,0.484,0.34399999999999764,0.8279999999999976
34M,1995,june,7,very fine,4.833600000000008,1.3679999999999843,193.3440000000003,54.719999999999374,248.06399999999968
34M,1995,june,8,fine,2.3302000000000005,0.20459999999999923,93.20800000000001,8.183999999999969,101.39199999999998
34M,1995,june,8,coarse,0.02140000000000008,0.01329999999999986,0.8560000000000031,0.5319999999999947,1.3879999999999977
34M,1995,june,8,very fine,9.028800000000018,2.568799999999987,361.1520000000007,102.75199999999948,463.9040000000002
34M,1995,june,9,fine,1.5144000000000002,0.21530000000000005,60.57600000000001,8.612000000000002,69.18800000000002
34M,1995,june,9,coarse,0.00709999999999988,0.01839999999999997,0.2839999999999952,0.7359999999999989,1.019999999999994
34M,1995,june,9,very fine,5.6088000000000235,1.5655999999999963,224.35200000000094,62.62399999999985,286.9760000000008
34M,1995,june,10,fine,0.8139,0.2227999999999999,32.556,8.911999999999995,41.46799999999999
34M,1995,june,10,coarse,0.00770000000000004,0.01990000000000002,0.3080000000000016,0.7960000000000012,1.1040000000000028
34M,1995,june,10,very fine,5.319999999999988,1.1400000000000097,212.7999999999995,45.60000000000038,258.39999999999986
34M,1995,october,1,fine,3.0351000000000004,0.18489999999999984,121.40400000000001,7.395999999999994,128.8
34M,1995,october,1,coarse,1.5345,1.2368,61.379999999999995,NA,NA
34M,1995,october,1,very fine,23.48399999999998,2.720800000000004,939.3599999999992,108.83200000000016,1048.1919999999993
34M,1995,october,2,fine,1.1510999999999998,0.25550000000000006,46.04399999999999,10.220000000000002,56.263999999999996
34M,1995,october,2,coarse,0.1145999999999998,0.03690000000000015,4.583999999999992,1.4760000000000062,6.059999999999998
34M,1995,october,2,very fine,7.858400000000012,2.8271999999999924,314.33600000000047,113.0879999999997,427.42400000000015
34M,1995,october,3,fine,0.5253999999999999,0.1008,21.015999999999995,4.032,25.047999999999995
34M,1995,october,3,coarse,0.02569999999999983,0.01450000000000017,1.0279999999999931,0.5800000000000072,1.6080000000000003
34M,1995,october,3,very fine,17.87519999999999,2.507999999999992,715.0079999999995,100.31999999999968,815.3279999999992
34M,1995,october,4,fine,3.2059999999999995,0.0907,128.23999999999998,3.628,131.868
34M,1995,october,4,coarse,0.2379,0.00700000000000011,9.516,0.2800000000000047,9.796000000000005
34M,1995,october,4,very fine,10.381600000000004,2.766399999999999,415.2640000000001,110.65599999999996,525.9200000000001
34M,1995,october,5,fine,4.2897,0.2538999999999998,171.588,10.155999999999992,181.74399999999997
34M,1995,october,5,coarse,0.2478,0.04349999999999987,9.911999999999999,1.7399999999999949,11.651999999999994
34M,1995,october,5,very fine,11.004799999999967,2.584000000000019,440.1919999999987,103.36000000000077,543.5519999999995
34M,1995,october,6,fine,2.7956999999999996,0.23290000000000077,111.82799999999997,9.316000000000031,121.144
34M,1995,october,6,coarse,0.2491000000000001,0.06220000000000003,9.964000000000004,2.4880000000000013,12.452000000000005
34M,1995,october,6,very fine,7.417599999999994,2.1128000000000036,296.7039999999997,84.51200000000014,381.2159999999999
34M,1995,october,7,fine,1.2769,0.2129000000000003,51.07599999999999,8.516000000000012,59.592000000000006
34M,1995,october,7,coarse,0.05499999999999993,0.03689999999999993,2.199999999999997,1.475999999999997,3.675999999999994
34M,1995,october,7,very fine,12.5704,2.675200000000009,502.816,107.00800000000037,609.8240000000003
34M,1995,october,8,fine,2.7761,0.2051999999999996,111.044,8.207999999999984,119.25199999999998
34M,1995,october,8,coarse,0.0926,0.02539999999999986,3.7039999999999997,1.015999999999995,4.719999999999994
34M,1995,october,8,very fine,11.536800000000012,2.857599999999989,461.47200000000043,114.30399999999956,575.776
34M,1995,october,9,fine,4.8909,0.3239000000000001,195.636,12.956000000000005,208.592
34M,1995,october,9,coarse,0.16849999999999987,0.02200000000000002,6.739999999999995,0.8800000000000008,7.619999999999996
34M,1995,october,9,very fine,13.4824,2.9335999999999824,539.2959999999999,117.3439999999993,656.6399999999992
34M,1995,october,10,fine,3.5058,0.11010000000000009,140.23199999999997,4.4040000000000035,144.63599999999997
34M,1995,october,10,coarse,0.28480000000000016,0.00859999999999994,11.392000000000007,0.34399999999999764,11.736000000000004
34M,1995,october,10,very fine,8.937599999999994,1.4744000000000064,357.50399999999973,58.976000000000255,416.48
34M,1996,june,1,fine,8.8918,0.5578000000000003,355.67199999999997,22.312000000000012,377.984
34M,1996,june,1,coarse,0.13169999999999993,0.03659999999999996,5.267999999999997,1.4639999999999986,6.731999999999996
34M,1996,june,1,very fine,16.689599999999984,4.058400000000027,667.5839999999994,162.3360000000011,829.9200000000005
34M,1996,june,2,fine,13.7375,0.4736999999999991,549.5,18.947999999999965,568.448
34M,1996,june,2,coarse,0.2279,0.01800000000000001,9.116,0.7200000000000006,9.836
34M,1996,june,2,very fine,27.876800000000003,4.043200000000027,1115.0720000000001,161.7280000000011,1276.800000000001
34M,1996,june,3,fine,14.3474,0.9990999999999985,573.896,39.96399999999994,613.8599999999999
